postcode,longitude,latitude
WA4 5GT,-2.568233,53.341983
RG27 0SF,-1.045046,51.301064
HP11 1GP,-0.72394,51.62082
BR3 3DY,-0.03887,51.391531
B45 9TG,-2.020149,52.396992
CB8 7QR,0.503094,52.284144
LE14 2HA,-0.904908,52.722525
BN11 1XE,-0.376837,50.816915
S80 1QS,-1.117913,53.308341
LL11 3TY,-3.066547,53.045385
BL7 0EQ,-2.404206,53.634978
SO16 5NL,-1.439962,50.939679
CH64 0TW,-3.060733,53.28085
CF71 7AB,-3.445068,51.460856
BB12 0LN,-2.270187,53.798562
SR7 7EF,-1.33543,54.837556
TS17 9PF,-1.297072,54.531995
IP3 9FJ,1.209902,52.034601
AL3 8JJ,-0.457784,51.834572
NE34 8PN,-1.414542,54.966353
CB2 0NT,0.135097,52.190048
HU11 5QB,-0.24505,53.896442
GU46 7QY,-0.839595,51.345887
LE1 7JA,-1.122246,52.628093
BS22 7UT,-2.911517,51.368154
DE12 6BE,-1.539314,52.736068
CF63 2NW,-3.239002,51.412275
B18 5AA,-1.91178,52.491652
HU5 3RD,-0.362469,53.753449
HG4 1PB,-1.522419,54.135444
HX7 6AD,-2.015912,53.741477
SG14 1QN,-0.081174,51.798833
TN22 3XP,0.052332,50.982425
MK9 2DN,-0.76353,52.042313
W4 2NW,-0.247912,51.491792
NG9 6AL,-1.231391,52.905897
WS7 4QQ,-1.932463,52.671372
N3 3HN,-0.197432,51.597473
LS1 5QS,-1.548314,53.798869
SE22 8SF,-0.07829,51.457211
BH15 4QP,-2.017709,50.713302
LU2 8DL,-0.388039,51.911775
OL6 8HP,-2.070752,53.498919
SY8 1AR,-2.72001,52.367873
M25 1PY,-2.268852,53.534977
EX2 8PW,-3.523908,50.69932
TN9 2LB,0.270554,51.188989
CV34 5LQ,-1.569126,52.289945
WD3 7HN,-0.489385,51.64146
IP25 6PY,0.863399,52.552516
WF3 3SR,-1.502835,53.733644
SK23 7HR,-1.982754,53.328201
SK17 6NZ,-1.908889,53.253767
DN38 6AP,-0.362363,53.526284
BN6 8QL,-0.131649,50.922228
NG3 6DA,-1.113704,52.981093
DE55 5NX,-1.345412,53.141633
SR6 8LS,-1.389369,54.935209
WR10 1HX,-2.088858,52.106096
S64 8HY,-1.32274,53.487522
NE11 0RU,-1.615475,54.925063
NW1 3ER,-0.139435,51.526972
CO3 3AD,0.894133,51.888185
OL14 8DD,-2.093559,53.722455
CV36 4NL,-1.625783,52.090361
EC1A 2BN,-0.104733,51.516947
SE1 7AB,-0.111573,51.501502
S10 4FD,-1.552134,53.365754
SL4 1PD,-0.606899,51.48257
DN7 6FD,-1.010612,53.568207
LU6 2RP,-0.587995,51.866635
NR30 5AN,1.716778,52.645433
CR4 1FB,-0.143698,51.397592
LE19 1RP,-1.190408,52.612441
BH23 8EZ,-1.731898,50.7808
BN3 4JL,-0.193895,50.828184
S8 0XJ,-1.474586,53.362391
EX5 1BR,-3.456112,50.709971
HA4 7RE,-0.44279,51.581558
WC1N 3JZ,-0.121127,51.521006
CR0 3RD,-0.108815,51.375191
RG7 6QH,-1.221278,51.413445
NE12 6DX,-1.578911,55.030171
M7 4TA,-2.247392,53.505577
CV6 4BY,-1.507567,52.439005
DN32 7AA,-0.073044,53.574773
B66 2DZ,-1.961677,52.503417
TS20 1AL,-1.309625,54.586514
WS13 6QD,-1.8323,52.681601
WF16 9AF,-1.670919,53.719528
NE1 1JF,-1.613654,54.969968
WR10 2PE,-2.024013,52.11468
SG14 1BP,-0.077709,51.795737
WA7 6UT,-2.679119,53.334125
OL3 6LZ,-2.006828,53.546488
NG16 5PN,-1.348487,53.057968
WD5 0HS,-0.413702,51.705124
SA72 4RZ,-4.920996,51.694017
HX1 3TQ,-1.890665,53.717745
B61 7LA,-2.076339,52.336155
RH16 4EA,-0.100673,50.99452
EC1A 4HD,-0.097533,51.517469
LS1 5AB,-1.54687,53.797194
E14 5AA,-0.019496,51.504938
LS7 3JB,-1.535687,53.810802
ML2 7HW,-3.914114,55.792786
NN15 6GS,-0.712905,52.37715
BT60 2BN,-6.572986,54.291642
SE23 3LX,-0.052514,51.442631
LN5 7PY,-0.544461,53.222127
EN5 1AH,-0.186181,51.645288
PO9 2PL,-0.964315,50.856018
NW4 3LP,-0.227077,51.581375
BR6 0NN,0.098295,51.373795
CW9 7RA,-2.485165,53.24848
W9 2NE,-0.193277,51.528506
RH2 7BU,-0.194661,51.235233
YO31 7SY,-1.072262,53.965966
WS13 7HL,-1.830193,52.69271
PE21 7DQ,-0.042157,52.950141
LE5 1NH,-1.050806,52.648588
HU13 9NN,-0.419087,53.724824
SP11 0QN,-1.548361,51.218326
CB25 9PB,0.184923,52.271926
B75 5HT,-1.834399,52.59374
PR4 5BW,-2.794975,53.725483
UB10 9DA,-0.43998,51.544752
EN6 2PA,-0.179689,51.692235
ME14 5SF,0.537731,51.271627
NE40 3RS,-1.758753,54.973121
DN14 0JB,-1.148865,53.680824
PA7 5ED,-4.494744,55.905516
DD10 8SW,-2.453906,56.715299
CV10 9JP,-1.520523,52.523348
SW16 4AH,-0.122378,51.408898
HU17 7RL,-0.494728,53.864119
S75 2RG,-1.509036,53.561589
DY8 1LU,-2.14247,52.454359
BH10 4FG,-1.903192,50.74945
SW11 3NH,-0.1729,51.476421
SL1 3SU,-0.609176,51.512881
BL1 3NT,-2.436881,53.591953
CF36 3RF,-3.713026,51.489124
OL15 8AB,-2.097147,53.643574
KA2 0HN,-4.553057,55.611408
B47 6AJ,-1.886849,52.372096
WA1 3RE,-2.56806,53.39662
M46 0DN,-2.490945,53.523485
MK43 7DL,-0.610608,52.200112
SK17 6BS,-1.908383,53.259754
SN8 3JD,-1.604248,51.394376
SA7 9FS,-3.911976,51.652999
CW12 4SZ,-2.292938,53.179015
NW2 6DL,,
NG15 7BT,-1.206069,53.037507
CM5 0BB,0.240101,51.713828
WN8 6TR,-2.770119,53.561948
ZE2 9AL,-0.995279,60.364082
LA1 2EF,-2.796025,54.064264
LS15 7SG,-1.457443,53.798953
SS1 1QE,0.707091,51.539625
W1T 1SJ,-0.135872,51.518894
SP10 2NU,-1.477791,51.206379
NP12 2EQ,-3.196255,51.653215
IP12 1BL,1.325491,52.097259
NW8 8SS,-0.16759,51.525268
SW4 7JT,-0.135012,51.461949
TS5 7DY,,
SG3 6BH,-0.187028,51.863936
NE3 1HN,-1.620588,55.008496
B79 0FD,-1.682587,52.647467
UB3 3NB,-0.411954,51.504956
HA8 7DB,-0.280439,51.611298
BL2 5JF,-2.383109,53.591553
CF45 3UF,-3.371524,51.675091
DL5 4UY,-1.572499,54.6275
BS2 9HA,-2.58431,51.460411
CM14 4BD,0.301298,51.61807
SW3 1NY,-0.165394,51.497688
TN4 0PL,0.259823,51.154824
DN35 7AQ,-0.055123,53.571309
NP20 4GG,-3.001793,51.584569
BA11 6SZ,-2.28808,51.265325
IP2 0QL,1.118171,52.047502
NG5 7DZ,-1.129076,53.003115
ST17 9JJ,-2.119908,52.780041
ML4 3PP,-4.047728,55.822321
EN7 6QJ,-0.065576,51.719304
NG9 3FE,-1.244167,52.944966
N19 5PX,-0.136385,51.561761
RM6 4SN,0.11681,51.573041
PL5 1TE,-4.18571,50.401924
LS15 7HA,-1.455983,53.805004
HA0 2QQ,-0.325549,51.561528
B43 7BZ,-1.919649,52.554201
RM17 5TX,0.333832,51.481952
KA20 3JB,-4.758405,55.637729
W12 8BW,-0.233747,51.503476
E17 5HH,-0.031629,51.598448
TS25 5PA,-1.228651,54.674175
UB3 3EH,-0.410191,51.5152
SE5 8HR,-0.08828,51.460297
DE1 3BB,-1.481796,52.928692
TW13 4PJ,-0.418534,51.432584
SY5 8NB,-2.814457,52.68622
ST7 8NS,-2.283109,53.054271
IP31 2RL,0.768735,52.273661
RG24 9RX,-1.08894,51.288717
TS2 1RQ,-1.250833,54.58697
DA1 2JH,0.212308,51.444354
LS10 4FT,-1.528617,53.744741
HP2 7TE,-0.433271,51.763454
E3 2UL,-0.020471,51.531607
KA15 1AY,-4.638409,55.745411
DH7 8XL,-1.609944,54.746484
PO21 5JZ,-0.68818,50.794652
ME14 2LD,0.514851,51.284811
BH16 5PG,-2.030416,50.739027
NN8 1NS,-0.679476,52.300504
B77 4HY,-1.659085,52.629522
B66 1JG,-1.990345,52.502155
CV2 4LN,-1.482417,52.412708
EN1 4SB,-0.049476,51.680289
NE16 5AJ,-1.684046,54.935774
S12 4WX,-1.410088,53.34635
CR5 2RB,-0.139804,51.320317
IG1 4RQ,0.079241,51.568515
LN1 2LR,-0.637461,53.261835
W1B 5NH,-0.138585,51.511493
CR0 7PD,-0.048047,51.382997
G41 3YR,-4.282951,55.82859
NW2 3XJ,-0.208885,51.551775
LL17 0JA,-3.478914,53.254641
PR2 9NB,-2.681118,53.794522
B45 9SP,-2.02319,52.395831
HP4 2AF,-0.564823,51.761088
B78 3HL,-1.707882,52.626766
L36 6BY,-2.826498,53.412611
NR2 1AD,1.295857,52.629949
CF31 4NP,-3.590163,51.530205
SL7 1RE,-0.76761,51.565258
BA5 2AA,-2.646352,51.208809
SE1 4YR,-0.092964,51.499869
WF17 8LL,-1.641227,53.718837
B24 8HZ,-1.843739,52.506017
EH3 9DQ,-3.200756,55.945288
RH11 9GP,-0.207081,51.083269
LS1 4PG,-1.557713,53.799769
NP44 3AB,-3.00925,51.631579
BB5 0EY,-2.386348,53.747695
EH3 9WJ,-3.206944,55.947591
NW2 2AZ,-0.203215,51.566454
SE15 4BT,-0.074034,51.466746
G32 0HS,-4.158355,55.85219
BS1 4TB,-2.595721,51.455841
WA1 1EG,-2.595093,53.387535
BR2 9BQ,0.012921,51.389925
NG22 0LF,-0.900876,53.231318
EX4 6SG,-3.519613,50.729413
SS9 3NA,0.654759,51.547922
AB42 3FP,-1.82053,57.515162
NE66 1TA,-1.704783,55.412782
B23 6DX,-1.84305,52.527235
N6 5QG,-0.138927,51.573356
AL9 5BG,-0.213643,51.76214
OL11 5YQ,-2.196735,53.619859
KA15 1DA,-4.643263,55.748147
BT36 6HW,-5.957401,54.672388
OX10 9SJ,-1.142506,51.597057
NE37 3BJ,-1.511799,54.91653
TS26 0DT,-1.25547,54.683062
IG11 8QG,0.079143,51.54233
E17 4AB,-0.002169,51.590981
DA1 5UH,0.22269,51.449814
NW2 3QJ,-0.203998,51.549147
CR7 6BB,-0.120815,51.390563
BH15 3TB,-1.989512,50.73439
SM6 9QZ,-0.140021,51.355663
GU34 5DJ,-1.048073,51.105842
PE22 0HX,0.060518,52.982552
HA8 7EB,-0.279333,51.60844
LE1 7GD,-1.125095,52.627485
IV30 1NL,-3.317823,57.643181
RH2 0AD,-0.203718,51.238168
OL7 9NZ,-2.112089,53.499937
HA6 2DA,-0.430371,51.614421
SW6 6DZ,-0.214821,51.473802
AL5 4SQ,-0.3536,51.814752
ME1 3YF,0.456098,51.349374
CF46 6FA,-3.285325,51.664381
TN39 5BF,0.472319,50.853458
NR31 6AG,1.728053,52.571141
GU24 0ER,-0.636046,51.303758
RH6 8AQ,-0.180168,51.181384
DA7 4JL,0.150579,51.457715
PL6 8ES,-4.117653,50.409116
HR2 6JS,-2.679574,52.036776
MK46 4EB,-0.70195,52.154572
TS22 5QR,-1.353699,54.63718
B90 3JN,-1.823157,52.41174
BT51 4XD,-6.791699,55.160993
TN9 2LE,0.269446,51.187428
MK40 3JJ,-0.462163,52.138366
L9 0NB,-2.942449,53.472535
WF7 7ES,-1.330689,53.659273
BT70 3BD,-6.833916,54.530889
RH17 7DX,-0.028981,51.033424
TS20 1UX,-1.319249,54.59965
CF62 4HP,-3.421388,51.415968
BT51 4AT,-6.617247,55.020149
TW10 6UU,-0.302056,51.454685
IP14 1JA,0.993827,52.19226
CH3 9GA,-2.782295,53.102894
WF17 6DX,-1.617471,53.704601
BT49 0RP,-6.927048,55.039086
BH1 4RA,-1.851391,50.729405
CM13 3BE,0.29629,51.603821
L33 7UY,-2.850378,53.489772
NE15 7RX,-1.699798,54.981284
RM19 1QE,0.232897,51.487003
TR1 1PP,-5.038164,50.264746
DE7 5PX,-1.303202,52.974695
BB1 4BZ,-2.420709,53.767403
MK3 5EB,-0.764211,51.986422
WA10 6RB,-2.752429,53.459249
LE3 2BA,-1.156118,52.617281
KT12 2SD,-0.412074,51.39088
CM13 1LE,0.348228,51.636979
G74 4LZ,-4.17499,55.765219
CF62 7ER,-3.283225,51.401719
NE29 6LJ,-1.444108,55.004935
TS17 9RE,-1.28651,54.52974
RG30 6DA,-1.030694,51.460625
IG10 4LG,0.052426,51.644383
CH42 1AD,-2.999954,53.368613
NG1 5BS,-1.157056,52.952914
HG1 1NJ,-1.539809,53.991842
L6 6DQ,-2.947265,53.413431
CR0 4HA,-0.1039,51.367827
SA4 8QE,-4.031801,51.724638
YO17 7DF,-0.788749,54.143935
FY4 5GP,-2.989773,53.786696
BT19 7SW,-5.651405,54.644205
DL1 4QB,-1.511247,54.524674
G66 2RX,-4.124767,55.94598
L5 9PR,-2.993911,53.429843
SK5 7JB,-2.152427,53.427582
FY4 5LZ,-2.988137,53.788007
BA2 0JD,-2.475972,51.329497
PE32 2NZ,0.79254,52.724684
B15 2LD,-1.913216,52.469948
ME5 8UD,0.545152,51.328577
YO42 2AE,-0.777848,53.931549
PR25 3UE,-2.697685,53.703572
EX2 9ER,-3.537638,50.714743
IP18 6BS,1.67968,52.330373
IG1 4AA,0.082786,51.564324
NP19 4TB,-2.951241,51.577364
TW14 0AF,-0.411717,51.460511
PL2 2BP,-4.17964,50.391074
JE3 1LN,,
OX12 9FF,-1.445642,51.604453
SW1P 3RX,-0.127497,51.497576
OX9 3WT,-0.97363,51.746241
CB8 8RR,0.520402,52.263371
E15 4PA,0.006849,51.536467
DN20 9EW,-0.534779,53.535412
OX12 9FA,-1.446022,51.604095
PO19 3PY,-0.810397,50.847815
SE19 1TX,-0.079326,51.41989
CW12 2NZ,-2.19635,53.177883
PO22 7LQ,-0.643138,50.788516
IG6 1JU,0.07086,51.582242
BB7 2EU,-2.392982,53.873366
OX12 0EE,-1.431042,51.644024
CO7 7DZ,0.992641,51.881301
G2 1DY,-4.250742,55.860586
TW7 7AA,-0.327827,51.46867
MK14 6GD,-0.763476,52.05962
LE2 6HD,-1.125799,52.596249
BH2 5RR,-1.884455,50.719892
SE1 9AG,-0.091288,51.506273
UB8 1AB,-0.480474,51.545456
CF45 3BU,-3.373169,51.674011
SG1 2AL,-0.218293,51.914408
NW5 1BJ,-0.144462,51.555156
N1 7EU,-0.096459,51.532514
NG31 7EU,-0.65458,52.910915
SW11 1DL,-0.161255,51.461977
SE15 1SA,-0.06447,51.480715
CB2 1AG,0.1218,52.199905
BL9 7BE,-2.283535,53.594354
HX1 5ER,-1.870761,53.721165
ME8 7NP,0.613008,51.370413
PO33 1QT,-1.14545,50.712581
WR13 5PW,-2.388701,52.109867
W6 0HJ,-0.235213,51.497977
EX11 1AD,-3.281195,50.751126
OX28 6RB,-1.484858,51.785821
PE19 6LT,-0.265326,52.241622
NW5 1SD,-0.145103,51.559192
LE4 4GG,-1.11819,52.68398
SE6 1TD,-0.004322,51.436946
NW3 1PZ,-0.174839,51.555863
W1J 6BD,-0.144584,51.509878
LE17 4AY,-1.200074,52.4542
CM3 5NG,0.607357,51.650445
EH3 5DQ,-3.201083,55.959962
B97 6BS,-1.947706,52.317794
KT1 1BQ,-0.305506,51.409108
DE24 3FJ,-1.505363,52.878757
B13 0BZ,-1.861751,52.429574
W1J 9HF,-0.135544,51.509294
SA1 7FD,-3.930214,51.638982
CW7 4AX,-2.530452,53.182643
W1H 1EE,-0.162217,51.520776
EH6 4TQ,-3.192662,55.982507
BH23 7EG,-1.695328,50.784577
CM0 7UR,0.903911,51.683441
SK14 4EH,-2.060421,53.463931
M26 2JS,-2.327553,53.561724
PL22 0BS,-4.668457,50.406426
GL2 8AX,-2.330153,51.867331
TN13 3TE,0.193629,51.278403
EC1Y 8RQ,-0.088715,51.52497
W1W 8BE,-0.139795,51.517437
W1B 4NR,-0.139452,51.511352
B73 5HU,-1.837822,52.537971
IG10 1AH,0.056896,51.648937
KT9 1AW,-0.303977,51.367846
HA7 2PZ,-0.311041,51.606524
SW19 8QB,-0.191439,51.422357
WA5 7ZB,-2.635315,53.412856
OL14 6HR,-2.061985,53.708476
NW6 1TL,-0.195728,51.550386
MK12 5ZD,-0.834295,52.05486
BH23 6EW,-1.852786,50.78169
IV26 2TX,-5.162275,57.904277
WA3 6PN,-2.515665,53.426457
DT2 8DY,-2.301892,50.693874
SR5 3JT,-1.418532,54.921511
LE5 2HQ,-1.057376,52.640289
BS8 1DJ,-2.610234,51.454138
OX33 1DG,-1.109524,51.818177
NW11 0DH,-0.201492,51.584622
NP9 4PB,,
OL7 0NB,-2.109679,53.47685
SW17 0JT,-0.184174,51.434376
LE67 3HB,-1.38675,52.731952
TW14 8EW,-0.437554,51.450041
IG1 1NR,0.080871,51.560664
CV32 4EA,-1.532594,52.288571
NR4 6BH,1.284551,52.609765
M22 5WB,-2.239703,53.364051
HU7 4AL,-0.338486,53.782343
CB2 7TZ,0.121353,52.190508
GL50 4DW,-2.073498,51.902288
W1T 1DG,-0.133762,51.518071
SW5 9NR,-0.195068,51.493059
NR13 5LA,1.440561,52.621162
BL0 0DP,-2.304197,53.650049
ML11 8LY,-3.604537,55.689703
DL13 2AF,-2.08222,54.767931
LL53 6SG,-4.332846,52.923605
DE73 5BE,-1.440424,52.861785
CR3 6RA,-0.07553,51.28133
LE16 9BX,-0.924843,52.477084
PE2 6LR,-0.319752,52.551199
CW11 4NE,-2.367103,53.14358
ME19 4YU,0.396107,51.273047
GU47 0FH,-0.783856,51.341509
NW6 2BZ,-0.195115,51.546648
DA2 7AD,0.197282,51.430201
LL28 5SH,-3.78908,53.243484
CM14 4PX,0.277734,51.615388
SA2 9AY,-3.991437,51.617866
N4 3SN,-0.112403,51.571593
LE17 5BL,-1.255413,52.483429
IP31 3NN,0.896386,52.260462
N5 2ER,-0.097308,51.550531
S63 7NE,-1.337659,53.501187
E15 4BB,0.014045,51.539104
SK7 5ED,-2.127263,53.377004
YO8 5XU,-1.038875,53.798963
EN1 1FS,-0.058955,51.644048
MK2 2NF,-0.722484,51.997136
B18 7LG,-1.923238,52.488421
TN9 1RS,0.280659,51.191914
NN9 6SD,-0.545154,52.350633
N22 8HF,-0.111027,51.598254
SE1 1EW,-0.095761,51.502252
RH17 5JF,-0.172921,51.02326
RH1 5NB,-0.142148,51.22315
W2 4SW,-0.188985,51.512784
BH23 3TS,-1.748851,50.736548
TW20 8HE,-0.534172,51.424483
B70 8GS,-1.993392,52.520333
OX5 2AD,-1.295805,51.830148
BS23 1NR,-2.976048,51.35042
CV6 7LL,-1.477777,52.434085
BD19 6LG,-1.737595,53.717514
N17 7NA,-0.091214,51.606944
SW14 8AB,-0.266446,51.467401
EN8 7QR,-0.015894,51.684781
ME5 9FD,0.507395,51.34745
EN2 7BQ,-0.096478,51.652924
N3 1RY,-0.198612,51.598651
SL1 3LG,-0.600155,51.520417
BT70 3BF,-6.819368,54.533982
EH10 5AA,-3.213117,55.934515
CH63 9AJ,-2.992623,53.34027
HA3 8QR,-0.315675,51.597221
B40 1NT,-1.720052,52.453063
CW2 5LB,-2.428641,53.055272
N22 8HH,-0.11027,51.598071
SO31 1BJ,-1.268006,50.886238
EN3 4HB,-0.047318,51.647063
TQ14 9AE,-3.515067,50.546996
DA3 7QD,0.300332,51.3978
EX10 8LD,-3.237998,50.681556
SG5 1NQ,-0.276255,51.951201
WF5 0BN,-1.573619,53.669921
LL26 0LL,-3.797295,53.138974
N16 5EW,-0.083652,51.569394
KT3 3ST,-0.27099,51.402011
CM3 5TB,0.618152,51.644131
SW1Y 6LX,-0.139386,51.507664
PO14 2JR,-1.21666,50.825691
LS28 5SA,-1.700587,53.828729
FY1 2DJ,-3.053855,53.82465
KA7 2TR,-4.636716,55.450393
G5 9JP,-4.257411,55.854065
EC3R 7PD,,
NP16 6AN,-2.778471,51.651505
SE12 8LG,0.011324,51.450501
GL9 1HR,-2.31093,51.515864
ST6 2BY,-2.182802,53.0459
FY8 5FT,-2.947077,53.737506
B11 2NB,-1.860875,52.455608
SN5 5TA,-1.84082,51.566395
NW7 2QD,-0.23637,51.603505
BL3 2RS,-2.415465,53.569709
SW6 7HP,-0.205261,51.481462
SS0 7QP,0.69994,51.535284
TW7 5HQ,-0.330856,51.481941
HP16 0DF,-0.700206,51.694121
SE9 3TL,0.062718,51.43647
NG9 4EX,-1.237483,52.924769
SW19 6NW,-0.206959,51.444151
W1W 6PF,-0.142187,51.519293
CT12 6SJ,1.398604,51.356071
TF2 9RJ,-2.418474,52.692056
S2 1BY,-1.426047,53.367138
LE4 9FJ,-1.093532,52.657445
HX2 0QE,-1.897459,53.728042
DE55 2BL,-1.353692,53.099967
HD2 2XS,-1.797016,53.661789
CR0 1DN,-0.099291,51.366457
NG9 2JY,-1.2013,52.925952
CM15 0LH,0.274079,51.680944
SG5 4FT,-0.252812,51.998603
MK16 8AB,-0.724291,52.08624
PR2 2XU,-2.752979,53.76035
SW6 5RU,-0.205458,51.476078
M2 7PW,-2.245341,53.482104
TN23 5TJ,0.850213,51.128106
CW9 5DY,-2.508411,53.262372
LE5 4LE,-1.091394,52.638262
DN14 7AF,-0.86364,53.748192
TQ4 7FE,-3.584241,50.417846
SL2 2LN,-0.639342,51.528755
NG8 3LJ,-1.194023,52.962175
B74 4AP,-1.840309,52.588237
DY5 3JS,-2.118183,52.484925
NE34 7SF,-1.397169,54.979299
IG8 7HY,0.038791,51.607841
NG19 7AR,-1.207482,53.153315
HP21 9GJ,-0.803194,51.794111
BN3 2PJ,-0.171822,50.826908
E11 4PA,0.008715,51.562136
G3 7RW,-4.282294,55.865366
SW13 9LW,-0.249479,51.473597
PE9 2RD,-0.479356,52.650976
SL6 2FF,-0.688847,51.493099
WS3 2UY,-1.991215,52.604382
WV1 4NB,-2.132625,52.586172
DY2 9NW,-2.07069,52.483022
W1K 5QF,-0.147301,51.513248
DY13 9BZ,-2.270861,52.340831
OX29 8EJ,-1.425541,51.85271
N20 9HJ,-0.175043,51.631918
WS2 9QN,-1.997183,52.573493
YO60 7RS,-0.958895,54.052231
MK12 5TW,-0.831126,52.059477
PO14 2LT,-1.210961,50.829358
GU2 9SN,-0.599059,51.254485
BS39 7LE,-2.502686,51.307446
EN5 4SZ,-0.198267,51.672671
SA68 0PL,-4.83669,51.730743
BT1 5GB,-5.931135,54.59743
NW7 3RH,-0.246149,51.616462
PO14 4AR,-1.231443,50.849844
RM12 4QS,0.20523,51.554238
W1T 5DS,-0.138579,51.523301
B44 9QE,-1.886259,52.55901
W1J 8AJ,-0.142906,51.507217
BR5 2EN,0.104217,51.392961
DE23 3ZA,-1.525556,52.897807
NW8 7LU,-0.160403,51.536457
EC3A 8BF,-0.080463,51.514484
DN5 7YA,-1.177251,53.512083
CR2 9DJ,-0.065758,51.321439
EH9 1SE,-3.169228,55.934665
SN26 7AD,-1.788502,51.614218
BT52 2NR,-6.651185,55.147787
IP26 5BW,0.695511,52.572007
G68 9BQ,-4.020406,55.951385
HA2 8QA,-0.363952,51.56278
LS13 1ES,-1.635778,53.819463
N8 0RL,-0.100027,51.582636
SO45 3RN,-1.40744,50.849252
S6 2WU,-1.496261,53.393792
W1U 3RX,-0.153295,51.515771
BB11 5UB,-2.282765,53.779241
LS28 7PD,-1.681007,53.79871
TN21 0TY,0.223426,50.98742
DA3 7AA,0.302304,51.387833
BT18 0JQ,-5.77423,54.657326
FY6 8JW,-2.976383,53.844151
EC1N 8AD,-0.107547,51.518252
B10 9NH,-1.842994,52.472595
N9 0DU,-0.058853,51.619314
LS27 0WJ,-1.6011,53.739761
CO1 2TP,0.917766,51.890197
YO8 4RU,-1.087423,53.783864
NN17 5AW,-0.635627,52.503483
SL1 4XE,-0.614961,51.523155
EH54 7FF,-3.532343,55.888633
SN5 6AW,-1.836259,51.55915
EN6 1BW,-0.190297,51.698473
ME13 8GD,0.898466,51.311253
CH66 3RQ,-2.944965,53.283835
SG6 1NE,-0.203844,51.984649
N13 6DL,-0.099156,51.611377
DN1 2NW,-1.121053,53.52789
NR4 7EY,1.257096,52.622514
NN8 1SS,-0.677031,52.308663
E2 9RA,-0.056423,51.530059
PO7 6TE,-1.076789,50.902302
FK10 3LP,-3.778095,56.122277
BR1 1RJ,0.018391,51.407762
CT19 5DU,1.171572,51.094177
SW11 4RX,-0.165381,51.473606
SL0 9AQ,-0.50095,51.504471
EC4A 3TW,-0.108409,51.515541
SS7 2ND,0.611159,51.554805
SS12 0BB,0.519842,51.613065
IG4 5AN,0.047929,51.576315
IG1 4TH,0.066414,51.564092
HP9 2JH,-0.634727,51.601862
WD6 2FX,-0.253197,51.64745
BL1 6AB,-2.461747,53.588938
CM2 6NZ,0.51347,51.738135
MK18 1QU,-0.973092,52.012614
WV14 7LF,-2.061671,52.561824
S60 1PP,-1.355945,53.430511
EN6 4QN,-0.112293,51.715634
NR1 1UH,1.312924,52.625486
SA6 7LX,-3.944628,51.667474
HA1 1UD,-0.341121,51.58833
SG8 5QZ,-0.012491,52.139257
N19 5DL,-0.13611,51.563896
PA4 8EE,-4.405037,55.867602
OL8 3QL,-2.143005,53.516588
ME2 3EW,0.491373,51.397049
B3 1UR,-1.908048,52.487272
S13 7BA,-1.393285,53.355462
EC1M 5PS,-0.100651,51.522972
UB5 4RH,-0.361203,51.547329
OL6 7FW,-2.101486,53.484954
SP5 4BT,-1.905993,51.028433
EH2 3JP,-3.202342,55.953544
SE24 9BD,-0.106132,51.443572
TN1 1NU,0.261728,51.130917
LS19 7TA,-1.678226,53.86598
BB4 6BE,-2.288113,53.696002
BB9 6QU,-2.222348,53.852848
DN4 5FB,-1.133015,53.512391
SN1 1RA,-1.787966,51.561941
GU4 7UE,-0.496175,51.267885
W1D 4UF,-0.132529,51.512879
GU9 7PT,-0.796502,51.213761
GL52 6HS,-2.05378,51.888955
DE3 0FF,-1.546675,52.922422
EX8 1DE,-3.415179,50.620066
DE5 3WT,-1.402424,53.06111
YO30 6BG,-1.094773,53.970074
CM5 9JR,0.245759,51.703243
NP19 7PF,-2.96131,51.597001
NW9 8AU,-0.260572,51.581112
OX16 2SP,-1.338683,52.079698
TS18 1DF,-1.314801,54.562054
NE4 7JE,-1.623202,54.966496
NR10 3QL,1.330101,52.688628
LS8 5PN,-1.518328,53.814456
DA8 1AL,0.17335,51.484282
EC4M 7DX,-0.098636,51.514603
NG8 3FH,-1.209002,52.967671
PE23 5LP,0.086878,53.174691
W6 9PE,-0.224304,51.491528
TW20 8HH,-0.527183,51.423235
LS6 4HL,-1.567915,53.826894
CF15 7QA,-3.270275,51.54744
BS7 9ET,-2.582857,51.47976
SE19 1AA,-0.086067,51.420963
KA8 9PG,-4.610813,55.47157
EC1V 3QJ,-0.094483,51.524929
PE27 6RX,-0.083389,52.332158
SW7 4UB,-0.18407,51.497916
E6 6AF,0.06225,51.525623
HA7 4XR,-0.31205,51.617242
SG1 5DJ,-0.190296,51.909295
TW11 9NN,-0.323722,51.429423
W8 6PT,-0.193472,51.49735
NN16 9JA,-0.729133,52.409063
TR7 2JW,-5.068067,50.407054
BN7 1RS,-0.000914,50.873138
BT23 8AG,-5.655592,54.599466
BB4 9HH,-2.259023,53.69907
WA12 0LX,-2.629999,53.460326
BT15 5EJ,-5.93973,54.631
SG5 1EH,-0.280445,51.948827
NW10 7RS,-0.282118,51.532952
BN1 4GA,-0.135714,50.827214
TN9 2PD,0.267704,51.18605
N7 0SH,-0.118894,51.555666
BA11 2XP,-2.29701,51.240997
NE29 0AE,-1.448118,55.010292
BL6 4SG,-2.521404,53.575514
LS1 2TW,-1.554644,53.797499
L20 7AP,-2.9924,53.448957
ME12 3RU,0.802945,51.413095
